134.84.62.110 128.101.37.20 45965 10240 0.003287506103515625
134.84.62.110 128.101.37.20 45965 102400 0.00419769287109375
134.84.62.110 128.101.37.20 45965 1024000 0.011656045913696289
134.84.62.110 128.101.37.20 45965 10240000 0.26326513290405273
